"","mean","detected","use","feature_symbol","sc3_gene_filter","sc3_4_markers_clusts","sc3_4_markers_padj","sc3_4_markers_auroc","sc3_5_markers_clusts","sc3_5_markers_padj","sc3_5_markers_auroc","sc3_6_markers_clusts","sc3_6_markers_padj","sc3_6_markers_auroc","sc3_7_markers_clusts","sc3_7_markers_padj","sc3_7_markers_auroc","sc3_4_de_padj","sc3_5_de_padj","sc3_6_de_padj","sc3_7_de_padj"
"Tb927.6.5170",1.0796875,10.9375,TRUE,"Tb927.6.5170",TRUE,1,0.834447146494015,0.564016981408286,1,0.317873195188045,0.586388140161725,6,0.0668776964640599,0.589650404898282,6,0.0352576058221761,0.603663003663004,1,1,0.318530166738918,0.331147653376495
"Tb927.6.5180",2.2109375,10,TRUE,"Tb927.6.5180",TRUE,1,1,0.546025472112429,1,1,0.568598382749326,6,1,0.563519652380012,3,1,0.555863254392666,1,1,1,1
"Tb927.6.5190",4.4359375,22.8125,TRUE,"Tb927.6.5190",TRUE,1,5.83041666539238e-05,0.636949202166593,2,0.359035721579941,0.60322655167103,5,0.0262698159502675,0.645045045045045,7,0.00118904492557237,0.655089040777421,0.00133510039482676,0.00083777630290968,1.43483781399976e-07,3.24545796435599e-07
"Tb927.6.520",146.265625,51.71875,TRUE,"Tb927.6.520",TRUE,2,1.78875133218041e-14,0.772253460918746,5,9.39149185702084e-05,0.73828539339864,4,7.46814737593168e-05,0.746597515856237,5,7.66950692082611e-05,0.746597515856237,3.41530116726009e-31,3.35848525281055e-28,4.87615740868858e-30,8.04404096088453e-29
"Tb927.6.5210",0.034375,0.3125,TRUE,"Tb927.6.5210",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.5220",0.08125,0.3125,TRUE,"Tb927.6.5220",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.5260",0.0046875,0.46875,TRUE,"Tb927.6.5260",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.530",3.425,8.90625,TRUE,"Tb927.6.530",TRUE,1,0.000119128006408567,0.592680427463036,1,0.898946808066615,0.571338724168913,6,0.0165888034689186,0.587635789057871,6,0.759656451801469,0.574945054945055,0.00225758256395364,0.0143483883599063,0.000814968689509333,0.00254270871383948
"Tb927.6.540",3.390625,4.0625,TRUE,"Tb927.6.540",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.5490",0.0734375,1.25,TRUE,"Tb927.6.5490",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.550",0.0859375,1.25,TRUE,"Tb927.6.550",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.560",17.73125,15.15625,TRUE,"Tb927.6.560",TRUE,1,1.08345632691609e-06,0.630566534914361,2,0.00267800574011232,0.616125057754505,5,0.208891213487316,0.608080808080808,7,1.44024030847728e-05,0.653461663644395,2.69753635832121e-05,1.40401609579504e-05,2.04834698676914e-05,3.91098223576055e-07
"Tb927.6.5660",0.1859375,0.46875,TRUE,"Tb927.6.5660",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.570",3.5921875,3.75,TRUE,"Tb927.6.570",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.580",23.25,8.59375,TRUE,"Tb927.6.580",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.590",52.5609375,31.40625,TRUE,"Tb927.6.590",TRUE,2,0.00398292202483745,0.623623031140048,5,1.16828392497252e-07,0.737193485992388,4,7.33438342235402e-07,0.733350951374207,5,7.47421279309341e-07,0.733350951374207,2.42281007252165e-05,2.61165126218586e-09,5.48549505179898e-09,3.82370747473321e-09
"Tb927.6.600",9.6953125,11.09375,TRUE,"Tb927.6.600",TRUE,1,0.921075539697477,0.560503586590543,2,1,0.548706299091329,5,1,0.53961233961234,3,1,0.539724980901451,1,1,1,1
"Tb927.6.610",19.4328125,14.84375,TRUE,"Tb927.6.610",TRUE,1,1,0.539203630507978,5,1,0.540431771385787,5,1,0.543270543270543,6,1,0.545836385836386,1,1,1,1
"Tb927.6.620",40.9828125,22.8125,TRUE,"Tb927.6.620",TRUE,2,0.502181528322053,0.585199434415179,5,1,0.595370312597492,4,1,0.587374471458774,5,1,0.587374471458774,1,1,1,1
"Tb927.6.630",42.6609375,22.03125,TRUE,"Tb927.6.630",TRUE,2,0.212003701595643,0.59077307553188,5,0.00391631711489844,0.65701628501903,4,0.0253319165948958,0.646736257928118,5,0.0258676874680198,0.646736257928118,0.0312124900674066,0.000574969458843077,0.00124275478522156,0.00336234720192933
"Tb927.6.640",25.8046875,14.84375,TRUE,"Tb927.6.640",TRUE,1,1,0.530522617479139,5,1,0.565920009983154,4,1,0.575251057082452,5,1,0.575251057082452,1,1,1,1
"Tb927.6.650",27.9,15.625,TRUE,"Tb927.6.650",TRUE,2,1,0.543684850876328,5,1,0.579646845947464,4,1,0.566067653276956,5,1,0.566067653276956,1,1,1,1
"Tb927.6.660",28.7140625,15.78125,TRUE,"Tb927.6.660",TRUE,2,1,0.555785735424682,4,1,0.553235701563428,6,1,0.568674698795181,6,1,0.55042735042735,0.0124913603008823,0.200170225650797,0.0377262829861674,0.0717762373056634
"Tb927.6.670",12.6890625,7.96875,TRUE,"Tb927.6.670",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.680",24.9953125,14.84375,TRUE,"Tb927.6.680",TRUE,2,0.0351106850372866,0.58242083456644,5,0.0077691675391779,0.623323142197542,4,0.0888556349053448,0.610399048625793,5,0.0909265601179966,0.610399048625793,0.118151020011938,0.0205777620599215,0.127657737602959,0.44804295345862
"Tb927.6.690",40.9859375,25.3125,TRUE,"Tb927.6.690",TRUE,2,8.63882744103613e-08,0.674131070994048,5,0.000325452706749972,0.690272664878018,4,0.000868892981182096,0.68816067653277,5,0.000889365528135975,0.68816067653277,3.31828639669448e-06,1.66228892419021e-06,1.54643832127474e-05,5.75600602130211e-06
"Tb927.6.700",37.015625,20.625,TRUE,"Tb927.6.700",TRUE,1,0.000385189384706267,0.609017713365539,1,0.0183113846377037,0.614510332434861,6,0.000498969214502062,0.625557969583251,6,0.000837541141284989,0.636971916971917,0.000555241879276227,9.88694028798903e-05,0.000115288561403238,2.30864418302299e-05
"Tb927.6.710",5.6125,7.5,TRUE,"Tb927.6.710",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.720",127.590625,57.8125,TRUE,"Tb927.6.720",TRUE,1,1.96891769920911e-09,0.716937490850534,1,4.77962116404472e-05,0.710197663971249,6,1.00285396633897e-06,0.719652380011851,6,2.58462158689518e-05,0.723174603174604,3.63415449670887e-09,6.96110292019019e-14,2.76064745034459e-14,8.69210423897509e-16
"Tb927.6.730",16.4640625,7.65625,TRUE,"Tb927.6.730",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.740",33.284375,18.125,TRUE,"Tb927.6.740",TRUE,3,1,0.561005434782609,5,1,0.569133337492981,4,1,0.554505813953488,3,1,0.552902979373567,1,1,1,1
"Tb927.6.750",9.74375,10.15625,TRUE,"Tb927.6.750",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.760",3.4578125,16.40625,TRUE,"Tb927.6.760",TRUE,2,8.91938062703098e-05,0.61602709545888,5,2.70311327595473e-09,0.70817994634055,4,3.42813140797539e-07,0.69271934460888,5,3.49752678060647e-07,0.69271934460888,0.000379456686109239,5.04477528705732e-08,2.78775329373868e-06,4.96722103895082e-06
"Tb927.6.770",1.8828125,16.25,TRUE,"Tb927.6.770",TRUE,2,2.12759731880152e-08,0.644700930584328,5,3.3968219923539e-14,0.749922006613839,4,5.32541877025106e-11,0.729981501057083,5,5.41953837860322e-11,0.729981501057083,1.25575792737594e-07,4.27150529025769e-13,1.33929994261838e-10,2.10307167049936e-10
"Tb927.6.780",0.6890625,12.65625,TRUE,"Tb927.6.780",TRUE,2,0.00259685532934703,0.588964519417316,5,1.05978089379999e-06,0.658825731577962,4,0.000474080143044535,0.635240486257928,5,0.000486988892267851,0.635240486257928,0.0120487267242918,2.51612221388083e-05,0.00109846497319359,0.00305452845904268
"Tb927.6.790",3.3515625,17.96875,TRUE,"Tb927.6.790",TRUE,2,5.68394575442158e-10,0.662983788760646,5,2.72695549331283e-18,0.793598302863917,4,8.50731374843696e-17,0.790631606765328,5,8.55974711514536e-17,0.790631606765328,2.96150479232943e-09,4.78904020571472e-17,7.73976940916705e-16,1.75782519285589e-15
"Tb927.6.800",6.6921875,17.96875,TRUE,"Tb927.6.800",TRUE,2,2.18683611579833e-05,0.630577751471507,5,1.28193413848266e-14,0.772477693891558,4,6.99523549937045e-12,0.755913054968288,5,7.05430262662689e-12,0.755913054968288,5.70407584047879e-05,1.07079773395026e-12,9.66374861316071e-11,2.55479448339136e-10
"Tb927.6.810",0.9671875,1.875,TRUE,"Tb927.6.810",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.815",1.446875,4.84375,TRUE,"Tb927.6.815",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.820",11.484375,13.90625,TRUE,"Tb927.6.820",TRUE,2,3.11405879489637e-05,0.615270790174608,5,0.000106055980219305,0.653147813065452,4,0.0016922930184679,0.64171511627907,5,0.00173345172875869,0.64171511627907,0.00023358460461186,8.98914376047764e-05,0.000199198150258466,0.000634764748475584
"Tb927.6.830",4.69375,7.5,TRUE,"Tb927.6.830",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.840",7.234375,5.3125,TRUE,"Tb927.6.840",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.850",8.4546875,10.625,TRUE,"Tb927.6.850",TRUE,2,0.286591669493696,0.563644733813423,5,1.76373624860935e-06,0.645972421538654,4,1.92457364120846e-07,0.658529334038055,5,1.96237776630363e-07,0.658529334038055,0.185760393618092,2.34531535401432e-05,2.66480573894265e-06,5.02069677521081e-06
"Tb927.6.860",9.7078125,10.46875,TRUE,"Tb927.6.860",TRUE,2,1,0.555111637236526,5,1,0.569913271354589,4,1,0.565605179704017,5,1,0.565605179704017,1,1,1,1
"Tb927.6.870",15.6234375,12.1875,TRUE,"Tb927.6.870",TRUE,1,1,0.534036012296882,5,1,0.56301865601797,4,1,0.572079809725158,5,1,0.572079809725158,1,1,1,1
"Tb927.6.880",7.2140625,6.5625,TRUE,"Tb927.6.880",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.890",24.696875,11.71875,TRUE,"Tb927.6.890",TRUE,1,1,0.529937051676182,5,1,0.554376988831347,4,1,0.561442917547569,5,1,0.561442917547569,1,1,1,1
"Tb927.6.900",15.978125,8.59375,TRUE,"Tb927.6.900",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.910",13.1140625,6.09375,TRUE,"Tb927.6.910",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.920",1.4953125,2.03125,TRUE,"Tb927.6.920",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.930",0.803125,2.96875,TRUE,"Tb927.6.930",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.940",2.0015625,5.9375,TRUE,"Tb927.6.940",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.950",61.946875,19.21875,TRUE,"Tb927.6.950",TRUE,2,1,0.562099240406432,5,0.000257562068483432,0.652648655394023,4,0.00406381845735151,0.6401955602537,5,0.00417164382915624,0.6401955602537,0.17423039546145,0.000752839554350918,0.00449163208856213,0.00325248094923357
"Tb927.6.970",0.0140625,1.09375,TRUE,"Tb927.6.970",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.6.980",0.6796875,16.875,TRUE,"Tb927.6.980",TRUE,3,1,0.530570652173913,5,0.0356600785251597,0.619267486117177,4,0.0554439457231621,0.618987843551797,5,0.0565706972480196,0.618987843551797,1,0.00741877930116885,0.0204182836957806,0.0522172841203707
"Tb927.7.1000",23.9453125,6.25,TRUE,"Tb927.7.1000",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1010",4.6171875,8.75,TRUE,"Tb927.7.1010",TRUE,1,0.0359581850882855,0.570165422339335,2,1,0.549476359156014,6,0.0793844673209458,0.577681216669959,7,1,0.560212953921979,0.522859406982934,1,1,1
"Tb927.7.1020",6.103125,4.21875,TRUE,"Tb927.7.1020",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1025",1.265625,3.59375,TRUE,"Tb927.7.1025",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1030",40.9984375,12.1875,TRUE,"Tb927.7.1030",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1040",73.11875,47.5,TRUE,"Tb927.7.1040",TRUE,1,7.89544157055001e-14,0.749026496852584,1,6.48917360582445e-06,0.716981132075472,6,6.85612695708169e-09,0.739285008888011,6,4.3307567421058e-07,0.742710622710622,7.67361096819132e-19,3.02494389307513e-21,2.69787509057019e-25,2.99150062743961e-25
"Tb927.7.1050",28.8609375,48.75,TRUE,"Tb927.7.1050",TRUE,1,4.60056358450297e-14,0.753125457473284,1,2.45039100729244e-08,0.750853548966756,6,7.35528698290132e-11,0.76270985581671,6,7.97788934709576e-09,0.767716727716728,1.05394781061132e-16,4.26277968874384e-18,1.66373696787853e-23,2.3143331464151e-23
"Tb927.7.1060",18.6859375,8.90625,TRUE,"Tb927.7.1060",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1070",12.365625,8.125,TRUE,"Tb927.7.1070",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1080",10.0421875,7.8125,TRUE,"Tb927.7.1080",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1090",14.078125,13.75,TRUE,"Tb927.7.1090",TRUE,1,1.03302655224163e-06,0.629278290147855,1,9.1620984872402e-05,0.640925426774483,6,7.67293869727265e-07,0.651431957337547,6,1.4573781607667e-05,0.655482295482295,7.47431775521119e-06,6.39908988295897e-06,8.97951921159315e-06,3.65289925612729e-05
"Tb927.7.1100",19.9703125,12.65625,TRUE,"Tb927.7.1100",TRUE,1,1,0.532806324110672,5,1,0.560304486179572,4,1,0.555496828752643,5,1,0.555496828752643,1,1,1,1
"Tb927.7.1110",21.5375,11.875,TRUE,"Tb927.7.1110",TRUE,2,1,0.546742954851863,5,0.0214550734930923,0.604729518936794,4,0.00545391620663893,0.614957716701903,5,0.00558075146725844,0.614957716701903,1,0.011097197301603,0.0323871980030403,0.0534116253040094
"Tb927.7.1120",5.3625,15.9375,TRUE,"Tb927.7.1120",TRUE,1,4.34251517662905e-14,0.681642512077295,1,0.00194895515908705,0.629200359389039,6,1.81837725478432e-10,0.685423661860557,7,4.65320604662782e-06,0.661087087924862,2.3843847634148e-12,2.98832582768687e-10,1.87785519519526e-12,5.77987147191502e-12
"Tb927.7.1130",9.9671875,16.875,TRUE,"Tb927.7.1130",TRUE,1,1.88610429825316e-19,0.714404918752745,1,2.56102556495141e-05,0.653863432165319,6,4.96889018967842e-11,0.693501876357891,7,2.70777231142429e-09,0.695285255963175,1.35371302835696e-17,7.89947774334544e-15,5.14478540787447e-18,2.48827564493564e-18
"Tb927.7.1140",3.7359375,7.34375,TRUE,"Tb927.7.1140",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1150",21.8734375,11.5625,TRUE,"Tb927.7.1150",TRUE,2,1,0.53405017921147,5,1,0.575279216322456,4,1,0.570692389006343,5,1,0.570692389006343,1,1,1,1
"Tb927.7.1160",9.41875,8.125,TRUE,"Tb927.7.1160",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1170",18.3734375,10.9375,TRUE,"Tb927.7.1170",TRUE,3,1,0.519972826086956,5,1,0.55899419729207,4,1,0.554175475687104,5,1,0.554175475687104,1,1,1,1
"Tb927.7.1172",1.4171875,2.65625,TRUE,"Tb927.7.1172",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1180",2.759375,5.9375,TRUE,"Tb927.7.1180",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1190",13.23125,6.40625,TRUE,"Tb927.7.1190",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1200",5.1546875,5.15625,TRUE,"Tb927.7.1200",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1210",7.0734375,2.96875,TRUE,"Tb927.7.1210",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1220",17.1734375,11.875,TRUE,"Tb927.7.1220",TRUE,1,1,0.541911872346655,1,0.238659954314819,0.578167115902965,6,0.26839868381014,0.572111396405293,6,0.15413139844814,0.583589743589744,1,0.374453599625624,1,1
"Tb927.7.1230",11.659375,5.78125,TRUE,"Tb927.7.1230",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1240",6.01875,7.65625,TRUE,"Tb927.7.1240",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1250",0.35,3.125,TRUE,"Tb927.7.1250",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1260",7.484375,6.09375,TRUE,"Tb927.7.1260",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1270",0.1890625,2.5,TRUE,"Tb927.7.1270",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1280",1.446875,5.3125,TRUE,"Tb927.7.1280",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1290",37.578125,18.90625,TRUE,"Tb927.7.1290",TRUE,1,1.51528585026818e-09,0.652613087395696,1,1.34476755964506e-06,0.662893081761006,6,3.14828544401534e-09,0.674896306537626,6,1.0390007048797e-08,0.68991452991453,3.79667928460974e-08,6.51033453016306e-10,1.76878815844087e-11,3.80401540758753e-12
"Tb927.7.1300",45.503125,21.875,TRUE,"Tb927.7.1300",TRUE,1,2.20275801174638e-07,0.645410628019324,1,0.020700377746016,0.621832884097035,6,0.0043935472228407,0.622832312857989,6,0.00284390213449519,0.639413919413919,1.59828409656731e-06,2.88619000184723e-07,6.21923724625111e-07,2.70559181034506e-08
"Tb927.7.1310",14.1890625,9.375,TRUE,"Tb927.7.1310",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1320",25.765625,28.90625,TRUE,"Tb927.7.1320",TRUE,1,1.85959540159705e-20,0.74908505343288,1,7.13588704077178e-09,0.713746630727763,6,6.95605034050743e-14,0.742879715583646,6,5.57817600340751e-08,0.713308913308913,4.75967087752725e-19,1.08150596961597e-14,1.21295562663457e-18,1.429696009841e-16
"Tb927.7.1330",9.3890625,5.625,TRUE,"Tb927.7.1330",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1340",18.41875,33.125,TRUE,"Tb927.7.1340",TRUE,1,5.40785992659615e-31,0.829336846728151,1,3.29945117235174e-18,0.818553459119497,6,3.9302987905949e-25,0.846612680229113,6,5.13410504617461e-19,0.838778998778999,3.73954157918845e-29,9.9731102991006e-27,5.29417044126885e-30,5.16202770096217e-29
"Tb927.7.1350",14.9875,7.8125,TRUE,"Tb927.7.1350",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1360",5.5640625,8.75,TRUE,"Tb927.7.1360",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1370",11.6859375,8.75,TRUE,"Tb927.7.1370",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1380",12.7390625,8.59375,TRUE,"Tb927.7.1380",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1390",3.4375,4.6875,TRUE,"Tb927.7.1390",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1400",10.05,6.09375,TRUE,"Tb927.7.1400",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1410",32.4171875,7.5,TRUE,"Tb927.7.1410",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1420",20.2421875,10.9375,TRUE,"Tb927.7.1420",TRUE,1,1,0.510906163080076,5,1,0.541773257627753,4,1,0.536865750528541,5,1,0.536865750528541,1,1,1,1
"Tb927.7.1430",22.703125,8.90625,TRUE,"Tb927.7.1430",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1440",23.6203125,8.28125,TRUE,"Tb927.7.1440",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1450",8.3390625,5.46875,TRUE,"Tb927.7.1450",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1460",35.4421875,10.46875,TRUE,"Tb927.7.1460",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1470",44.5328125,26.71875,TRUE,"Tb927.7.1470",TRUE,1,4.98076738681647e-18,0.738530229834578,1,1.90283353474158e-09,0.722641509433962,6,3.78560913532125e-12,0.732411613667786,6,7.76030091976819e-11,0.746007326007326,9.46624012372724e-18,1.92680475048759e-20,1.11560040877484e-21,5.52025574874847e-23
"Tb927.7.1480",3.246875,4.375,TRUE,"Tb927.7.1480",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1490",4.0984375,5.9375,TRUE,"Tb927.7.1490",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.150",0.2171875,0.3125,TRUE,"Tb927.7.150",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1500",20.1546875,10.78125,TRUE,"Tb927.7.1500",TRUE,1,0.00453084034378491,0.580354267310789,2,1,0.559025103958109,6,0.538062101099754,0.569464744222793,7,0.188376163304552,0.582043055749291,0.0372893827581434,0.12335779318834,0.00949145101585065,0.016902701510901
"Tb927.7.1510",17.3359375,5.9375,TRUE,"Tb927.7.1510",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1520",8.3625,7.1875,TRUE,"Tb927.7.1520",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1530",20.9359375,9.375,TRUE,"Tb927.7.1530",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1540",11.146875,8.28125,TRUE,"Tb927.7.1540",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1550",19.9109375,8.4375,TRUE,"Tb927.7.1550",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1560",26.6625,7.03125,TRUE,"Tb927.7.1560",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1570",25.734375,9.21875,TRUE,"Tb927.7.1570",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1580",11.484375,7.96875,TRUE,"Tb927.7.1580",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1590",11.7890625,6.40625,TRUE,"Tb927.7.1590",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.160",4.140625,2.03125,TRUE,"Tb927.7.160",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1600",7.565625,4.84375,TRUE,"Tb927.7.1600",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1610",17.8625,7.1875,TRUE,"Tb927.7.1610",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1620",7.4484375,4.21875,TRUE,"Tb927.7.1620",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1630",17.3421875,11.09375,TRUE,"Tb927.7.1630",TRUE,1,1,0.556389986824769,5,1,0.57580957134835,4,1,0.571584302325581,5,1,0.571584302325581,1,0.0174491693491406,0.0812622720070973,0.0701234133127993
"Tb927.7.1640",9.596875,6.25,TRUE,"Tb927.7.1640",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.7.1650",19.2765625,8.59375,TRUE,"Tb927.7.1650",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
